21133036,Gadhahal
21133006,Bachhanpurwa
21133094,Sisahaniya
21133091,Shreenagar Bairiya
21133095,Tedhakatti
21133096,Telkuwa
21133098,Uchidiha
21133089,Rauwahi
21133071,Paterwa
21133087,Rampurwa
21133004,Avab
21133099,Umarjan
21133097,Tetariya
21133053,Karaiya
21133085,Raghunathpur
21133092,Sihorwa
21133090,Sapahi
21133088,Ratanpuri
21133087,Rampurwa
21133086,Rampurtokani
21133053,Karaiya
21133085,Raghunathpur
21133082,Prastoka
21133075,Pipara Simara
21133068,Nijgadh
21133064,Manaharwa
21133059,Lipanimal
21133056,Kolhabi
21133053,Karaiya
21133085,Raghunathpur
21133051,Kakadi
21133047,Jitpur Bhawanipur
21133046,Jhitakaiya (North)
21133043,Inarwasira
21133039,Haraiya
21133035,Fattepur
21133032,Dharmanagar
21133034,Dumarwana
21133045,Jhitakaiya (South)
21133033,Dohari
21133028,Chhata Pipra
21133027,Buniyad
21133023,Bhodaha
21133022,Bhatauda
21133021,Bharatganjsigaul
21133082,Prastoka
21133012,Banjariya
21133054,Khopawa
21133004,Avab
21133002,Amlekhganj
21133084,Purainiya
21133083,Prasurmpur
21133049,Kabahijabdi
21133080,Prasauni
21133077,Piparpati Parchrouwa
21133040,Hardiya
21133079,Pipradhigoth
21133031,Dewapur
21133019,Bhagwanpur
21133030,Dahiyar
21133029,Chhatawa
21133026,Bishunpurwa
21133025,Bishunpur
21133024,Bishrampur
21133020,Bhaluyeearwaliya
21133019,Bhagwanpur
21133019,Bhaganpur
21133018,Benauli
21133017,Beldari
21133016,Batara
21133014,Bariyarpur
21133013,Barainiya
21133010,Balirampur
21133009,Bahuari
21133040,Hardiya
21133078,Pipra Basantapur
21133008,Bagahi
21133072,Patharhati
21133001,Amarpatti
21133003,Amritgang
21133025,Bishunpur
21133075,Pipara
21133006,Bachhanpurwa
21133074,Pheta
21133073,Pathera
21133007,Badaki Fulbariya
21133005,Babuain
21133072,Patharhati
21133072,Patharhati
21133006,Bachhanpurwa
21133087,Rampurwa
21133051,Kakadi
21131029,Manahari
21131013,Dandakharka
21131041,Sisneri Mahadevsthan
21131043,Thingan
21131042,Sukaura
21131036,Raigaun
21131040,Shreepur Chhatiwan
21131037,Raksirang
21131035,Palung
21131034,Padam Pokhari
21131033,Nibuwatar
21131032,Namtar
21131011,Churiyamai
21131005,Betini
21131025,Khairang
21131024,Kankada
21131023,Kalikatar
21131022,Ipapanchakanya
21131002,Ambhanjyang
